srcip,dstip,srcport,dstport,proto,ts,td,pkt,byt,label,type
3232235995,3232235784,61918,53,UDP,1554230714103204.0,1.7728428217111971,0,108,0,normal
3232236008,3758096560,53571,3654,UDP,1554232235441505.0,1.215273375753834,1,13,0,normal
3232235807,3232236003,35920,53,UDP,1554236277581030.0,0.0001546703991865302,1,110,0,normal
3232235822,3232235958,35446,53,UDP,1554237818836395.0,0.0014342203514375869,-1,1977,0,normal
3232235977,3232235992,35524,53,UDP,1554239221366608.0,0.00023162423938834057,0,402,0,normal
3232236008,3232235832,53831,53,UDP,1554238436537540.0,0.0001456447707620128,-1,879,0,normal
3232235829,3232235880,53488,53,UDP,1554234308576806.0,0.00014094706846390917,1,320,0,normal
3232235826,3232235862,53661,53,UDP,1554239205574269.0,0.0005506748322991035,2,1510,0,normal
3232235965,3758096506,59396,5895,UDP,1554238147810228.0,0.7448005992114468,1,488,0,normal
3232235801,3232235900,34635,53,UDP,1554236639863181.0,0.0005964777497926206,1,1602,0,normal
3232235797,3232236022,33765,53,UDP,1554239562525282.0,4.859466701461605e-05,2,645,0,normal
3232235986,3232235927,33940,53,UDP,1554237954029681.0,0.0007214969942949641,0,614,0,normal
3232235800,3232235863,63175,53,UDP,1554232768278020.0,1.3748838214719628,1,2,0,normal
3232235993,3232236023,138,138,UDP,1554230743885836.0,1.3262805513786704,1,85,0,normal
3232236031,3232235846,54430,53,UDP,1554232078747209.0,1.8509410124588253,0,59,0,normal
3232235853,3232235897,36451,53,UDP,1554231522526070.0,3.192528173659364e-05,1,49,0,normal
3232235809,3232235968,36917,53,UDP,1554230331926134.0,5.2381196971694704e-05,-1,284,0,normal
3232235993,3232235917,36419,53,UDP,1554236826009328.0,0.001256000045499158,1,1034,0,normal
3232235939,3232235778,36787,53,UDP,1554237387526488.0,5.3999574894958904e-05,3,100,0,normal
3232235910,3232236023,36584,53,UDP,1554234858100407.0,4.4091360588965854e-05,2,814,0,normal
3232235895,3232235909,36650,53,UDP,1554239822996234.0,0.000522017688575697,3,23,0,normal
3232235788,3232235801,34024,53,UDP,1554236099755749.0,0.0016051411004230618,0,545,0,normal
3232235909,3232236010,34999,53,UDP,1554230062197374.0,6.906470069895315e-05,2,584,0,normal
3232235870,889141538,50226,443,TCP,1554238736271030.0,6.973871664557255,2,239,0,normal
3232236003,3232235861,38191,53,UDP,1554233445668989.0,8.842560651863596e-05,2,976,0,normal
3232235822,3232235858,38977,53,UDP,1554237705621850.0,0.0009744425721337567,3,965,0,normal
3232236025,3232235894,38773,53,UDP,1554235777241794.0,7.993091159880004e-05,0,183,0,normal
3232235970,134744251,50660,53,UDP,1554233038201863.0,0.425216247144093,2,423,0,normal
3232235974,3232235830,50233,53,UDP,1554230237755286.0,1.7537198571715789,1,108,0,normal
3232235977,3232235957,55456,53,UDP,1554231387613019.0,1.0256245868629534,-1,217,0,normal
3232235797,889141638,50184,443,TCP,1554230922115511.0,0.1333273519542436,24,2902,0,normal
3232236013,3495166649,20865,53,UDP,1554234673890038.0,0.038061781300261485,0,440,0,normal
3232236028,3495166592,34645,53,UDP,1554236406971899.0,0.018358912431143355,-1,841,0,normal
3232235779,3322354966,3191,53,UDP,1554231729727153.0,0.03039049019807949,1,89,0,normal
3232235928,3223389190,38500,53,UDP,1554232014075811.0,0.28040768431744445,1,2034,0,normal
3232235920,3223389410,26881,53,UDP,1554238127147492.0,0.30636548809555864,-1,6959,0,normal
3232235831,3224678968,34591,53,UDP,1554239119227388.0,0.3785945231129173,-1,3751,0,normal
3232235932,3236298271,43884,53,UDP,1554231536415198.0,0.2752255733253095,0,299,0,normal
3232235997,3236298358,36553,53,UDP,1554235139159880.0,0.4255680174437853,1,341,0,normal
3232235816,3221554876,21354,53,UDP,1554233412506421.0,0.02846490413092937,0,1568,0,normal
3232236014,2151613111,49110,53,UDP,1554237853129235.0,0.8384842098497782,0,1615,0,normal
3232235995,2151613102,39335,53,UDP,1554238771527383.0,0.6459461758945773,-1,1403,0,normal
3232235851,3232235921,38719,53,UDP,1554230706551611.0,6.8368569786026e-05,2,560,0,normal
3232235980,3232235851,38889,53,UDP,1554233385500527.0,7.2209674087064e-05,0,6,0,normal
3232235787,1964173467,51000,443,TCP,1554238870721432.0,159.119537425941,40,11933,0,normal
3232235977,3495166609,57826,53,UDP,1554235982795422.0,0.019291587273579755,1,184,0,normal
3232235803,3221554741,29175,53,UDP,1554235192371305.0,0.018577703160617253,-1,779,0,normal
3232235812,3232235902,46923,53,UDP,1554238016913726.0,0.00018873290585061077,1,517,0,normal
3232235975,3339148216,54466,53,UDP,1554230879387402.0,0.06744844498074973,-1,324,0,normal
3232235792,3232236007,61191,53,UDP,1554230788331883.0,1.397491926023021,1,61,0,normal
3232235828,875061894,47346,443,TCP,1554238589270711.0,0.005331683090726521,8,182,0,normal
3232235833,875061811,47601,443,TCP,1554236050904090.0,0.4546031611163799,2,426,0,normal
3232235979,3455829568,25940,53,UDP,1554238285070126.0,0.04036056323137285,-1,194,0,normal
3232235892,3232235988,60100,53,UDP,1554236984039249.0,0.00011295021239803772,1,228,0,normal
3232235967,3232235996,60651,53,UDP,1554232074120603.0,5.080032438044826,3,1307,0,normal
3232236002,3225059579,57413,53,UDP,1554239775930791.0,0.060334245624921595,0,1317,0,normal
3232236022,3221554907,20718,53,UDP,1554239264817671.0,0.09317759186894638,-1,3115,0,normal
3232235839,3225059341,20480,53,UDP,1554230206409386.0,0.04992661169726352,1,5524,0,normal
3232235879,3324575825,61469,53,UDP,1554239247047974.0,0.27342277972586504,-1,4758,0,normal
3232235921,3455828658,48189,53,UDP,1554237895430491.0,0.24435632144768768,-1,546,0,normal
3232235999,3324575797,56072,53,UDP,1554237260655443.0,0.4871252901867301,-1,6451,0,normal
3232235911,3232235948,47324,53,UDP,1554231056868207.0,0.00115606985498045,3,1798,0,normal
3232235784,3232235809,55235,53,UDP,1554238492325369.0,0.00018875277490641425,1,448,0,normal
3232235805,3232235837,47192,53,UDP,1554232740348035.0,0.00020022359707100234,1,834,0,normal
3232235902,3232235948,53503,53,UDP,1554236366055037.0,1.9003633013893437,-1,184,0,normal
3232235830,3232235859,55099,53,UDP,1554231997979830.0,0.0007953570486657156,3,186,0,normal
3232235939,3232235797,47599,53,UDP,1554238619843184.0,0.00020777453017031575,1,54,0,normal
3232235789,584226490,33615,443,TCP,1554238711515629.0,3055.725244967815,1,5425,0,normal
3232235998,3232235800,55109,53,UDP,1554237270835381.0,0.00019778691715125908,0,5,0,normal
3232236030,3232235790,53687,53,UDP,1554233281534819.0,0.0009106677356716633,-1,825,0,normal
3232235895,3232236011,57690,53,UDP,1554239650470341.0,9.841549621895807e-05,2,518,0,normal
3232235858,3455828941,29038,53,UDP,1554232035416466.0,0.17731859090879803,0,1347,0,normal
3232235784,3455828756,58678,53,UDP,1554234050004429.0,0.23548369007423456,0,334,0,normal
3232235992,3232235783,57445,53,UDP,1554237225793707.0,4.951868708902326,0,486,0,normal
3232235885,3232235928,52707,53,UDP,1554237222461725.0,1.6538375678941155,-1,195,0,normal
3232235955,3232235912,52729,53,UDP,1554231204045058.0,6.231855874149172,-1,1199,0,normal
3232235986,3236187927,11138,53,UDP,1554234441876758.0,0.3035570840524996,-1,5837,0,normal
3232235959,3455829244,16746,53,UDP,1554234283467275.0,0.2774418673791773,-1,761,0,normal
3232235779,3455829181,10757,53,UDP,1554232504069414.0,0.45921028636311284,1,151,0,normal
3232235969,3236187954,56054,53,UDP,1554235914005233.0,0.4410153008456048,0,4063,0,normal
3232235942,220435090,44636,443,TCP,1554230022608144.0,166.44393211225628,111,8822,0,normal
3232235894,220435088,44840,443,TCP,1554233387605398.0,216.56153711788318,57,2838,0,normal
3232235959,3232235885,40321,53,UDP,1554234338778567.0,9.254020312697214e-05,-1,788,0,normal
3232235848,3232235790,41008,53,UDP,1554235642908581.0,9.349943174487727e-05,-1,157,0,normal
3232235835,3232235896,40610,53,UDP,1554231756373392.0,0.0006600521471924343,-1,1428,0,normal
3232236014,3232235842,48329,53,UDP,1554232599645506.0,0.00011501933974016182,3,160,0,normal
3232235806,3232235849,42258,53,UDP,1554237256394689.0,7.295539365407636e-05,0,11,0,normal
3232235897,3232235951,42272,53,UDP,1554236700013879.0,6.449306351615584e-05,0,702,0,normal
3232235843,3232235874,32061,53,UDP,1554235520476446.0,0.00011312831396280047,-1,649,0,normal
3232235934,3232236001,32933,53,UDP,1554236721411997.0,0.0006377159438976344,-1,250,0,normal
3232235989,3232235955,58759,53,UDP,1554230554064122.0,0.00019131293983404963,-1,681,0,normal
3232235949,3232235940,58097,53,UDP,1554234108683290.0,0.0010128045539205717,3,1112,0,normal
3232235905,3232235780,58299,53,UDP,1554237297193710.0,0.00015620812863628995,3,198,0,normal
3232235843,3232235850,36923,53,UDP,1554235230384265.0,0.00022747544423456026,3,929,0,normal
3232236010,3232235992,36783,53,UDP,1554235711147483.0,0.0010148856523275699,2,1757,0,normal
3232235871,3232235846,36859,53,UDP,1554237058553470.0,0.0001574378670474971,2,458,0,normal
3232236008,3232235975,49658,53,UDP,1554232762370539.0,7.846777014203514e-05,3,419,0,normal
3232235781,3232236015,49205,53,UDP,1554234605847966.0,0.0005621992100498627,-1,854,0,normal
3232235874,3232235832,60595,53,UDP,1554236955637020.0,0.00010791305884676442,-1,125,0,normal
3232235974,3232235892,60211,53,UDP,1554232285382553.0,8.079206067784591e-05,2,731,0,normal
3232235964,3758096510,60702,5698,UDP,1554235490760405.0,0.5918418285601781,0,510,0,normal
3232235925,3232235919,50018,53,UDP,1554237403907329.0,0.0014725267361826928,3,134,0,normal
3232236021,3232235955,49855,53,UDP,1554235841915521.0,0.00017657827201097667,2,777,0,normal
3232235872,3232236023,49348,53,UDP,1554233690499552.0,0.00023605995827948284,1,933,0,normal
3232235928,3232235998,45364,53,UDP,1554238665813866.0,7.01844336243899e-05,3,215,0,normal
3232235784,3232235822,45153,53,UDP,1554233258954992.0,0.00010175974274023715,0,139,0,normal
3232235995,3232235798,45234,53,UDP,1554232023962452.0,0.0009313309511676368,-1,1057,0,normal
3232235937,3232236013,60575,53,UDP,1554235187267494.0,0.00011526964756014994,0,857,0,normal
3232235795,3232235928,60599,53,UDP,1554234625094399.0,8.488180723334721e-05,-1,457,0,normal
3232235796,3232235967,36543,53,UDP,1554230161803881.0,0.003233789408567035,2,1386,0,normal
3232235966,3232235907,36425,53,UDP,1554236382161830.0,7.443550964431988e-05,-1,276,0,normal
3232235969,3232235794,36432,53,UDP,1554237080855122.0,9.540551616813819e-05,3,208,0,normal
3232235856,3232235880,49976,53,UDP,1554233566760393.0,0.0008950732583579517,0,2042,0,normal
3232235836,3232235825,49871,53,UDP,1554233928028419.0,0.00011656801925548864,2,632,0,normal
3232236009,3232235903,49818,53,UDP,1554239918042029.0,0.00011403230118644693,2,689,0,normal
3232235949,3221554777,35649,53,UDP,1554239667215880.0,0.017221128797184772,-1,472,0,normal
3232235906,3232235963,59471,53,UDP,1554238174446974.0,0.00023615835464621738,2,304,0,normal
3232235896,3234588295,33990,53,UDP,1554238964183066.0,0.05982561133392812,1,6598,0,normal
3232235812,3234588267,42117,53,UDP,1554235918705479.0,0.018210097890752626,-1,4523,0,normal
3232235900,3232235914,59533,53,UDP,1554234222533951.0,0.283696469381225,2,3864,0,normal
3232235974,3232235790,47173,53,UDP,1554237461395803.0,0.44202384077610946,1,827,0,normal
3232235804,3232235876,47029,53,UDP,1554237014027114.0,1.3131755592474943,-1,125,0,normal
3232235955,3627730760,47308,443,TCP,1554233459297602.0,325.31020083243754,13,1960,0,normal
3232235835,3639549974,59307,53,UDP,1554238772323946.0,0.1507118581672981,-1,313,0,normal
3232235776,3232235972,59920,53,UDP,1554233982833223.0,0.0002366201905469408,2,180,0,normal
3232235948,3639550171,14884,53,UDP,1554233906239574.0,0.12608681280634004,-1,410,0,normal
3232235982,3627730701,47576,443,TCP,1554231533493103.0,466.4285843764438,79,22750,0,normal
3232236005,3232236028,46030,53,UDP,1554230689340916.0,3.829726721217547e-05,-1,1003,0,normal
3232235809,3232235856,46435,53,UDP,1554236488748554.0,4.890370307786511e-05,3,212,0,normal
3232235882,3232235972,42093,53,UDP,1554233164394299.0,4.3762685650955695e-05,0,439,0,normal
3232235924,3455829985,17364,53,UDP,1554238411632296.0,0.05184967664028575,1,522,0,normal
3232235883,3232235992,42310,53,UDP,1554232957441476.0,1.0792882986418548,-1,589,0,normal
3232235929,3232236016,42918,53,UDP,1554232745967187.0,3.349863142882654e-05,3,335,0,normal
3232235819,3455829915,26829,53,UDP,1554230279295821.0,0.10316910047936628,0,520,0,normal
3232235816,3221554763,22211,53,UDP,1554236565942525.0,0.05888017779271744,0,2253,0,normal
3232235948,3339146123,41047,53,UDP,1554235725476539.0,0.07266599951104837,0,6439,0,normal
3232235949,3339146018,61208,53,UDP,1554230416637222.0,0.095576997202665,1,3484,0,normal
3232235805,3232235941,53397,53,UDP,1554236808501216.0,8.008038894454547e-05,3,766,0,normal
3232235796,3232235908,36815,53,UDP,1554233505089356.0,8.784543445966738e-05,0,634,0,normal
3232235786,3232235850,36622,53,UDP,1554239861695864.0,0.00010067188343367512,2,171,0,normal
3232235996,3232235845,36330,53,UDP,1554234691823699.0,0.000547004192876941,2,1255,0,normal
3232235985,3232235944,38522,53,UDP,1554236467090328.0,0.00010196737951655373,-1,161,0,normal
3232235841,3232235881,38426,53,UDP,1554230893292064.0,9.382249208399116e-05,2,40,0,normal
3232235835,3232235844,41065,53,UDP,1554239704047383.0,5.539651579733061e-05,1,758,0,normal
3232235903,3232235817,41809,53,UDP,1554237720316134.0,5.1287063670128874e-05,-1,268,0,normal
3232235777,3232235806,58652,53,UDP,1554237894222435.0,0.0007105903704399763,-1,377,0,normal
3232235909,3232235876,58435,53,UDP,1554235470766649.0,9.444171891180233e-05,1,928,0,normal
3232236031,3232235876,42966,53,UDP,1554234397005792.0,0.0007316131757856366,0,294,0,normal
3232235792,3232236004,58371,53,UDP,1554236050565526.0,8.954210719046944e-05,3,460,0,normal
3232235805,3232235929,58474,53,UDP,1554235734672659.0,0.0001061827994274923,-1,335,0,normal
3232235863,3232235855,58497,53,UDP,1554232060121873.0,0.0007439196693707201,0,1923,0,normal
3232235879,3232235918,36385,53,UDP,1554233022090884.0,8.418009796538622e-05,2,281,0,normal
3232235792,3232235805,36974,53,UDP,1554236007222526.0,0.0010468915973642248,-1,1366,0,normal
3232235946,3232236026,54690,53,UDP,1554238099096381.0,5.527113532524894e-05,-1,926,0,normal
3232235913,3232235909,54507,53,UDP,1554230159643723.0,4.716319135234841e-05,0,537,0,normal
3232236022,3232235835,40029,53,UDP,1554232016732817.0,7.993338009869711e-05,-1,828,0,normal
3232235867,3232235847,40383,53,UDP,1554236123138610.0,0.0011155682178469355,0,252,0,normal
3232235959,3232235827,34024,53,UDP,1554234633464191.0,0.0006981775789065398,1,1195,0,normal
3232235816,3232235777,34818,53,UDP,1554232584233870.0,3.284246399865644e-05,0,650,0,normal
3232235808,3232235889,34439,53,UDP,1554237896404582.0,3.856279092079789e-05,-1,838,0,normal
3232235789,3758096621,53127,3431,UDP,1554231234195467.0,1.504304019982401,0,13,0,normal
3232235804,3232235811,48522,53,UDP,1554236099187983.0,8.402649740917529e-05,-1,897,0,normal
3232236003,3232235911,45166,53,UDP,1554239177432275.0,5.3743571465603954e-05,3,758,0,normal
3232235802,3232236014,45632,53,UDP,1554235473112873.0,3.2184033042533284e-05,0,669,0,normal
3232235930,3232236027,41293,53,UDP,1554236823410499.0,6.332211028164844e-05,3,83,0,normal
3232236018,3232235819,41804,53,UDP,1554231878387651.0,0.0001044808636788731,2,711,0,normal
3232235905,3232235795,41502,53,UDP,1554234598963916.0,0.0009154799856192587,1,910,0,normal
3232235824,3232235993,52582,53,UDP,1554231061222282.0,9.15496378729396e-05,0,777,0,normal
3232235847,3232235956,52370,53,UDP,1554236023521439.0,0.001561622049056041,-1,1782,0,normal
3232235959,3232235804,49777,53,UDP,1554235965724887.0,0.00011279840737512514,-1,965,0,normal
3232235942,3232235949,58726,53,UDP,1554231072243059.0,0.00011836323151083082,-1,99,0,normal
3232235992,3232235800,58982,53,UDP,1554238047598211.0,0.0009324310328013823,1,1529,0,normal
3232235869,3232235940,63404,53,UDP,1554235091388963.0,1.433838399410909,-1,105,0,normal
3232235795,3389791077,18952,53,UDP,1554237239553332.0,0.26269886899319594,0,3180,0,normal
3232235966,3495166560,11402,53,UDP,1554237014803322.0,0.05099318630163875,-1,459,0,normal
3232235950,3495166707,60352,53,UDP,1554233257141149.0,0.038256961569971625,0,496,0,normal
3232236022,3433064959,44303,53,UDP,1554237620188890.0,0.7516642289595374,1,242,0,normal
3232235866,3221554887,12219,53,UDP,1554233810728952.0,0.020191153782903166,1,841,0,normal
3232235856,3221554580,51126,53,UDP,1554237860906952.0,0.020443295472307058,1,2292,0,normal
3232235922,134744302,58593,53,UDP,1554236969804623.0,0.019836231061433184,3,366,0,normal
3232235789,3221554834,17162,53,UDP,1554239310841069.0,0.028876503237540173,0,632,0,normal
3232235798,887476200,50339,443,TCP,1554230147777847.0,2.5224325935798775,12,37033,0,normal
3232236005,134744186,63224,53,UDP,1554235211403539.0,0.7909578620459252,2,251,0,normal
3232235794,3232235815,44904,53,UDP,1554239512973846.0,0.0009147119390270317,3,1207,0,normal
3232235924,3232235964,44174,53,UDP,1554236250088938.0,4.143892446215623e-05,3,858,0,normal
3232235902,3232235976,54607,53,UDP,1554230258441899.0,0.0019381349377828121,2,1077,0,normal
3232235801,3232235995,57739,53,UDP,1554233276334074.0,1.8689282261505689,-1,10,0,normal
3232235835,3232235880,63681,53,UDP,1554232416190292.0,1.61744848245713,0,114,0,normal
3232236023,1539135794,60808,123,UDP,1554235806272259.0,0.9656503994851098,3,78,0,normal
3232235867,1539135964,60336,123,UDP,1554239882710109.0,0.846577611328205,0,176,0,normal
3232235835,3232235820,35409,53,UDP,1554231789811928.0,5.3263825866614606e-05,3,795,0,normal
3232235806,3232235864,35074,53,UDP,1554234919539568.0,3.488390052400378e-05,2,514,0,normal
3232235993,3758096600,5719,5893,UDP,1554236596696958.0,1.175039171371448,-1,7,0,normal
3232235906,3232236029,45403,53,UDP,1554237603598441.0,0.0007805518370759756,2,872,0,normal
3232235940,3232235942,45200,53,UDP,1554235222790108.0,4.314508981106011e-05,1,170,0,normal
3232235991,3232235833,45405,53,UDP,1554239278790106.0,3.427848265800414e-05,3,744,0,normal
3232235908,3232235888,49893,53,UDP,1554236711013039.0,0.00011063045770806886,1,752,0,normal
3232235842,3232235898,49725,53,UDP,1554231248550252.0,0.00012009759248808336,2,937,0,normal
3232235804,3232235971,47195,53,UDP,1554230585074243.0,0.00011705651596201827,1,529,0,normal
3232235922,3232235792,47394,53,UDP,1554230672749169.0,9.241211469189351e-05,-1,331,0,normal
3232235784,3232235902,47272,53,UDP,1554233231083452.0,0.0005756912019142979,3,1495,0,normal
3232235820,3232235853,34989,53,UDP,1554234194188315.0,3.253963104053935e-05,1,1016,0,normal
3232235917,3232236000,35016,53,UDP,1554233156077442.0,0.0006882652518723931,0,1710,0,normal
3232235857,3232235990,34154,53,UDP,1554239571661847.0,4.561945950235428e-05,2,403,0,normal
3232235887,3232235870,49423,53,UDP,1554230735982283.0,5.260036289577349e-05,2,151,0,normal
3232235845,3232235839,49892,53,UDP,1554233527385697.0,5.978833827241159e-05,2,400,0,normal
3232235862,3232235946,49057,53,UDP,1554235543544987.0,0.0006852990896996673,2,419,0,normal
3232236007,3232235813,39387,53,UDP,1554235815066340.0,0.00019107879369440001,2,756,0,normal
3232235893,3232235938,39666,53,UDP,1554232817363064.0,0.001292631585689215,0,2034,0,normal
3232235923,3455828114,23437,53,UDP,1554238098999787.0,0.029986461484521033,-1,733,0,normal
3232235933,220434978,45136,443,TCP,1554230586101084.0,147.12216154693357,30,4612,0,normal
3232235790,3232235997,44171,53,UDP,1554235751900182.0,1.0033546113542011,1,1,0,normal
3232235959,3232235809,56322,53,UDP,1554231687032688.0,0.0008573278228236738,1,1593,0,normal
3232235961,3232235820,56201,53,UDP,1554237174414401.0,0.0001172412047878763,-1,197,0,normal
3232235848,3232236004,56568,53,UDP,1554230442967714.0,8.900710173567218e-05,2,35,0,normal
3232235857,3455828577,14269,53,UDP,1554231001035630.0,0.17254549267129365,0,21,0,normal
3232235955,3232235789,34047,53,UDP,1554233901218085.0,9.404065775447669e-05,0,421,0,normal
3232236000,3455828386,31552,53,UDP,1554233001987725.0,0.030042304582103205,-1,612,0,normal
3232235789,3455828473,43151,53,UDP,1554230655069337.0,0.019412897369454098,0,1347,0,normal
3232235871,3232235987,44849,53,UDP,1554237677655968.0,0.17027471365162467,1,611,0,normal
3232235883,220434951,45974,443,TCP,1554233191083562.0,234.09469021001496,22,4013,0,normal
3232235858,3232235848,34197,53,UDP,1554236619348924.0,0.2675211044263349,3,2066,0,normal
3232235880,3455828713,33882,53,UDP,1554237646963116.0,0.18362569754908986,1,360,0,normal
3232235806,3232236031,34340,53,UDP,1554232446523592.0,7.877621161611397e-05,2,532,0,normal
3232235895,134744297,55058,53,UDP,1554238928663773.0,0.3839148283085785,2,883,0,normal
3232235835,3232235838,51199,53,UDP,1554233789506059.0,1.0902540771178832,0,223,0,normal
3232235896,134744318,51900,53,UDP,1554230183571670.0,0.8960816867378442,0,357,0,normal
3232235776,3495166619,59860,53,UDP,1554231697648629.0,0.18854704593049326,1,282,0,normal
3232235971,3245103280,54266,53,UDP,1554233004642416.0,0.16668688236152823,0,820,0,normal
3232235941,3245103169,48722,53,UDP,1554232927616170.0,0.150213481540521,-1,297,0,normal
3232235872,879905337,50923,443,TCP,1554239348593926.0,3.1892180132518897,26,5004,0,normal
3232235803,3232235813,52065,53,UDP,1554239968574034.0,0.0006509724748033606,0,461,0,normal
3232235892,3232235869,52728,53,UDP,1554233114752520.0,0.00011267927481393538,2,999,0,normal
3232235909,3232235976,52513,53,UDP,1554239461602151.0,9.421026513808737e-05,2,43,0,normal
3232235886,3232235994,40836,53,UDP,1554230590492639.0,0.00010885301273910714,3,545,0,normal
3232235887,3232235999,40448,53,UDP,1554238990404444.0,9.426769275100677e-05,1,511,0,normal
3232235971,3232235930,40450,53,UDP,1554233794841699.0,0.0017200755668332155,0,1779,0,normal
3232235839,3232235987,36070,53,UDP,1554236700643692.0,0.00010854928541701909,3,438,0,normal
3232235776,3232235839,36403,53,UDP,1554230931322422.0,0.0008785522474941526,2,1792,0,normal
3232235803,3232236024,46019,53,UDP,1554233988678536.0,0.00010258099405202262,1,1004,0,normal
3232235823,3232235919,44162,53,UDP,1554230093371645.0,0.00011590121472466666,2,89,0,normal
3232235937,3232235964,44339,53,UDP,1554231400297895.0,6.305697323406669e-05,1,243,0,normal
3232235940,3232235946,44455,53,UDP,1554237843878545.0,0.00057240217839278,2,654,0,normal
3232235962,3232235852,34978,53,UDP,1554234339995920.0,0.0006048723686409433,1,1245,0,normal
3232235916,3232235827,34783,53,UDP,1554238551215042.0,0.00011786302575527274,-1,454,0,normal
3232235983,3232235962,34963,53,UDP,1554230589633764.0,9.92786055272473e-05,-1,142,0,normal
3232235881,3232235783,49695,53,UDP,1554230967168453.0,0.00010102203791810568,-1,976,0,normal
3232236002,3232235841,50023,53,UDP,1554236381684930.0,0.0001207820669446682,2,410,0,normal
3232235972,134744216,61717,53,UDP,1554235972132423.0,0.9058717546580363,0,392,0,normal
3232235917,3232235933,56266,53,UDP,1554231022803959.0,1.0546930319261985,1,92,0,normal
3232235792,3232235986,61586,53,UDP,1554239641839595.0,1.8444696765813795,1,29,0,normal
3232235877,134744085,56113,53,UDP,1554239353389255.0,1.6103020695519175,1,1737,0,normal
3232235965,1600432221,58374,53,UDP,1554232923788555.0,0.2910139090746541,-1,368,0,normal
3232235879,3245103322,33065,53,UDP,1554233987169681.0,0.23284043425312262,1,15,0,normal
3232235884,3245103187,35096,53,UDP,1554233444426134.0,0.017403558626371683,-1,337,0,normal
3232235835,883894065,50279,443,TCP,1554238925858509.0,1.497174268123588,44,21226,0,normal
3232235878,3245103308,13226,53,UDP,1554234749286146.0,0.027919667904056575,0,395,0,normal
3232235887,3232235840,36232,53,UDP,1554236502926331.0,7.23112981528523e-05,-1,740,0,normal
3232235901,3232235952,36152,53,UDP,1554238547228041.0,0.00010685060013147581,-1,774,0,normal
3232236020,3232235868,36755,53,UDP,1554233802334182.0,0.0008292973866526453,0,481,0,normal
3232235925,3232236001,41674,53,UDP,1554230793502508.0,7.30469772332014e-05,0,308,0,normal
3232235915,3232236011,41972,53,UDP,1554230322534823.0,7.892403371516067e-05,2,437,0,normal
3232235907,3232235796,39748,53,UDP,1554231489814877.0,6.557733471104279e-05,-1,41,0,normal
3232236031,3232236009,39488,53,UDP,1554231690079029.0,0.0006612122243295084,-1,581,0,normal
3232236020,3232235926,39310,53,UDP,1554238770487436.0,9.393174119398877e-05,1,866,0,normal
3232235890,3758096396,63023,5584,UDP,1554230783648492.0,0.74647291234252,-1,486,0,normal
3232235888,3758096592,5319,5455,UDP,1554236685349637.0,0.020396627070455964,0,159,0,normal
3232236005,3758096397,5805,5152,UDP,1554239854579452.0,0.02531061328459064,1,14,0,normal
3232235941,3232235982,137,137,UDP,1554239967496055.0,2.176114952333905,10,864,0,normal
3232235967,3232235977,49107,1114,TCP,1554236127815615.0,0.0004416501245896446,3,208,0,normal
3232235825,3232235957,49878,1816,TCP,1554237413428099.0,0.0003624817784580641,1,236,0,normal
3232235971,3758096628,55584,5726,UDP,1554230919782994.0,1.9926406172810265,0,75,0,normal
3232235818,3758096510,61163,5606,UDP,1554234333989657.0,0.758528752067626,2,283,0,normal
3232235992,3758096590,56020,5954,UDP,1554239844655011.0,0.8453678125076151,-1,140,0,normal
3232235909,3758096521,55928,5337,UDP,1554230649740489.0,1.4156973249061422,0,47,0,normal
3232236021,3232235849,54903,53,UDP,1554238605057716.0,1.8097786316092759,1,108,0,normal
3232235907,3232235784,49974,1039,TCP,1554235078884297.0,0.00011511452228392467,1,252,0,normal
3232235849,3758096446,5473,5662,UDP,1554232826121537.0,10.492389996036128,3,3667,0,normal
3232235928,3232236001,44841,53,UDP,1554234360729010.0,0.00010554962606921697,2,371,0,normal
3232235779,3232235987,35161,53,UDP,1554234079201923.0,1.6455713011333328,-1,177,0,normal
3232235912,3758096609,5619,5963,UDP,1554239080181485.0,6.029804612697202,5,2761,0,normal
3232235788,3232235849,44924,53,UDP,1554233974851185.0,7.916706101156223e-05,3,181,0,normal
3232235960,1611084248,40038,53,UDP,1554238444555218.0,0.30838038381303534,-1,403,0,normal
3232235782,1611084274,65643,53,UDP,1554234964555587.0,0.4975780787368936,-1,4,0,normal
3232235797,3232235954,44364,53,UDP,1554231376609169.0,1.5282607724933408,1,8013,0,normal
3232235801,3232235963,35968,53,UDP,1554232677495815.0,1.6951844521295651,-1,4090,0,normal
3232235926,3407712166,32043,53,UDP,1554231597716167.0,0.07358843639087069,-1,357,0,normal
3232235792,3221554676,22638,53,UDP,1554238970129165.0,0.019129506733480225,0,1160,0,normal
3232235852,3232235845,57975,53,UDP,1554230216010844.0,0.00010348718184664173,2,609,0,normal
3232235784,3232235878,57031,53,UDP,1554236743178331.0,9.37956024566606e-05,-1,838,0,normal
3232235996,3221554750,62320,53,UDP,1554236840996460.0,0.03102354993540768,0,3618,0,normal
3232235909,3407712143,62157,53,UDP,1554238936826019.0,0.13383439277136566,0,382,0,normal
3232235946,35055348,56249,53,UDP,1554236496927871.0,0.5483366027963565,-1,68,0,normal
3232236019,3221554810,31304,53,UDP,1554239790355061.0,0.018825430848990302,1,1046,0,normal
3232235926,3234588343,29304,53,UDP,1554236207753802.0,0.060984874136460684,-1,1496,0,normal
3232235800,1023317114,55901,80,TCP,1554230576536710.0,183.93653268911746,13,8002,0,normal
